title,category,sub category
CRISPR ජාන සංස්කරණය සායනික අත්හදා බැලීම් වලදී උරුම වූ අන්ධභාවය සුව කරයි,Science and Technology,Research & Space
තාරකා විද්‍යාඥයින් ප්‍රොක්සිමා සෙන්ටෝරි වෙතින් අද්භූත රේඩියෝ සංඥාව හඳුනා ගනී,Science and Technology,Research & Space
WHO අප්‍රිකාවේ ළමුන් සඳහා පළමු මැලේරියා එන්නත අනුමත කරයි,Science and Technology,Research & Space
ඉදිරි ගමන: ඌරන් තුළ රසායනාගාරයෙන් වැඩුණු මිනිස් වකුගඩු ක්‍රියාකාරිත්වය,Science and Technology,Research & Space
"හබල් දුරේක්ෂය ආලෝක වර්ෂ මිලියන 100 ක් ඈතින් ""භූත මන්දාකිණිය"" අල්ලා ගනී",Science and Technology,Research & Space
2065 වන විට ඇමසන් වැසි වනාන්තරය බිඳ වැටිය හැකි බවට පර්යේෂණ අනතුරු අඟවයි,Science and Technology,Research & Space
දකුණු කොරියාවේ විලයන ප්‍රතික්‍රියාකාරකය තත්පර 48 ක් සඳහා අංශක මිලියන 100 ක වේගයෙන් ක්‍රියාත්මක වේ,Science and Technology,Research & Space
පළමු වරට ක්ෂුද්‍ර ප්ලාස්ටික් මිනිස් හෘද රෝග සමඟ සම්බන්ධ කරන බව අධ්‍යයනය,Science and Technology,Research & Space
"පාංශු ක්ෂුද්‍රජීවී දත්ත ගබඩාවේ නව ප්‍රතිජීවක 120,000 ක් AI පුරෝකථනය කරයි",Science and Technology,Research & Space
"ඇන්ටාක්ටිකාවේ ""ඩූම්ස්ඩේ ග්ලැසියරය"" අපේක්ෂා කළ ප්‍රමාණයට වඩා වේගයෙන් දියවීම",Science and Technology,Research & Space
චීනයේ චන්ද්‍ර මෙහෙයුම සමඟ නැවත පැමිණේ දුර්ලභ හීලියම්-3 සාම්පල,Science and Technology,Research & Space
අත්හදා බැලීම් වලදී ඇල්සයිමර් ඖෂධය සංජානන පරිහානිය 35% කින් මන්දගාමී කරයි,Science and Technology,Research & Space
ප්‍රකාශනය: ගෝලීය මී මැසි පරිහානිය ආහාර බෝග වලින් 75% කට තර්ජනයක්,Science and Technology,Research & Space
ගුරුත්වාකර්ෂණ තරංග මගින් නියුට්‍රෝන තරු සහ කළු කුහරයේ ගැටීම හෙළි කරයි,Science and Technology,Research & Space
විද්‍යාගාරයේ වගා කරන ලද මස් එක්සත් ජනපද සුපිරි වෙළඳසැල්වල විකිණීමට අනුමත කර ඇත,Science and Technology,Research & Space
දියවන ජලය හේතුවෙන් සාගර ධාරා මන්දගාමී වන බව අධ්‍යයනයෙන් තහවුරු වේ,Science and Technology,Research & Space
ෆොස්ෆින් ජීව සංඥා සෙවීම සඳහා නාසා ආයතනය සිකුරු මෙහෙයුම නිවේදනය කරයි,Science and Technology,Research & Space
"වසර 50,000 කට පසු සයිබීරියානු නිත්‍ය හිම වලින් නැවත පණ ගැන්වූ ""සොම්බි වෛරස්""",Science and Technology,Research & Space
පිළිකා රුධිර පරීක්ෂණය ස්කෑන් කිරීමට වඩා වසර 5 කට පෙර පිළිකා හඳුනා ගනී,Science and Technology,Research & Space
තාරකා විද්‍යාඥයින් මන්දාකිණි සම්බන්ධ කරන අඳුරු පදාර්ථ සූතිකා සිතියම්ගත කරයි,Science and Technology,Research & Space
ඉදිරියට යාම: පැටලීම හරහා ක්වොන්ටම් බැටරි ක්ෂණිකව ආරෝපණය වේ,Science and Technology,Research & Space
මහා බාධක පරයේ කොරල්පරයෙන් 90% ක් 2035 වන විට මිය යා හැකි බවට පර්යේෂණ අනතුරු අඟවයි,Science and Technology,Research & Space
ලොව පළමු කෘතිම මිනිස් කළලය නිර්මාණය කරන ලදී ශුක්‍රාණු/බිත්තර,Science and Technology,Research & Space
අධ්‍යයනය: ක්ෂුද්‍ර මාත්‍රා කිරීමේ මනෝචිකිත්සාව සංජානන නම්‍යශීලී බව වැඩි කරයි,Science and Technology,Research & Space
ESA හි JUICE පරීක්ෂණය බ්‍රහස්පතිගේ චන්ද්‍රයා වන ගැන්මිඩ් හි ජල වාෂ්ප හඳුනා ගනී,Science and Technology,Research & Space
කඩදාසි අතිශයින් සැකසූ ආහාර සෞඛ්‍ය ගැටළු 32 කට සම්බන්ධ කරයි,Science and Technology,Research & Space
"AI වානේ වලට වඩා ශක්තිමත්, ප්ලාස්ටික් මෙන් සැහැල්ලු නව ද්‍රව්‍ය නිර්මාණය කරයි",Science and Technology,Research & Space
2023 දී ග්‍රීන්ලන්ත අයිස් තට්ටුව මිනිත්තුවකට අයිස් ටොන් මිලියන 1 ක් අහිමි විය,Science and Technology,Research & Space
"පුරාවි විද්‍යාඥයින් ජර්මනියේ වසර 300,000 ක් පැරණි ලී මෙවලම් සොයා ගනී",Science and Technology,Research & Space
