title,category,sub category
ඩීප්ෆේක් අනාවරකය බ්රව්සර් දිගුව සතියක් තුළ පරිශීලකයින් මිලියන  ක් ලබා ගනී,ScienceAndTechnology,TechAndInnovation
කෙන්යාවේ එම්පෙසා සූර්ය ජංගම මුදල් මයික්රොග්රිඩ් හරහා ගම්මානවලට බලය සපයයි,ScienceAndTechnology,TechAndInnovation
ස්විස් සමාගම රෝගියාගේම සෛල භාවිතයෙන් අභිරුචි අවයව මුද්රණය කරයි,ScienceAndTechnology,TechAndInnovation
කැලිෆෝනියාව අධිවේගී මාර්ගවල ස්වයංරිය පැදවීමේ විදුලි බස් රථ පරීක්ෂා කරයි,ScienceAndTechnology,TechAndInnovation
ඊශ්රායලයේ ෆයර්ෆ්ලයි ඩ්රෝන යානා ඉහළ නැගීමේ ගිනිදැල් නිවයි,ScienceAndTechnology,TechAndInnovation
ජර්මනිය ලොව පළමු හයිඩ්රජන් බලයෙන් ක්රියාත්මක වන භාණ්ඩ දුම්රිය ජාලය ගොඩනඟයි,ScienceAndTechnology,TechAndInnovation
ටික්ටොක් හි  පෙරහන් සෙල්ෆි හරහා සමේ තත්වයන් හඳුනා ගනී,ScienceAndTechnology,TechAndInnovation
ප්රොජෙක්ට් ලූන් යුද්ධයෙන් විනාශ වූ ප්රදේශ හරහා අන්තර්ජාල බැලූන් නැවත දියත් කරයි,ScienceAndTechnology,TechAndInnovation
දකුණු කොරියානු රොබෝ පුස්තකාලයාධිපති කළමනාකරණය කරයි පොත් ලේඛනාගාරය,ScienceAndTechnology,TechAndInnovation
ඉන්දියාවේ  ගෙවීම්   සමඟ ඒකාබද්ධ කර ඇත,ScienceAndTechnology,TechAndInnovation
නෝර්වේහි දිය යට දත්ත මධ්යස්ථාන සිසිලන පිරිවැය  කින් අඩු කරයි,ScienceAndTechnology,TechAndInnovation
 නිර්මාපක  ඇල්ගොරිතමජනනය කරන ලද සංධ්වනිය සඳහා ග්රැමී සම්මානය දිනා ගත්තේය,ScienceAndTechnology,TechAndInnovation
සොයා නොගත් ඉන්කා අඩවි ආරක්ෂා කිරීම සඳහා පේරු චන්ද්රිකා රූපකරණය භාවිතා කරයි,ScienceAndTechnology,TechAndInnovation
හැක් ප්රහාර අවහිර කිරීම සඳහා නෙදර්ලන්තයේ යොදවා ඇති සයිබර්වැලි මලු,ScienceAndTechnology,TechAndInnovation
ජපන් රසායනාගාරය අල්ට්රා සවුන්ඩ් භාවිතයෙන් ස්පර්ශ කළ හැකි හොලෝග්රෑම් නිර්මාණය කරයි,ScienceAndTechnology,TechAndInnovation
 සංචාරකයින් සඳහා පළමු අභ්යවකාශ හෝටල් මොඩියුලය දියත් කරයි,ScienceAndTechnology,TechAndInnovation
ප්රංශ ආරම්භක ඇල්ගී මත පදනම් වූ ජෛව ප්ලාස්ටික් තනි භාවිත ඇසුරුම් ප්රතිස්ථාපනය කරයි,ScienceAndTechnology,TechAndInnovation
ඕස්ට්රේලියාව බොන්ඩි වෙරළ තීරයේ   ඩ්රෝන යානා පරීක්ෂා කරයි,ScienceAndTechnology,TechAndInnovation
 හි ව්යාපෘතිය  කොංගෝ ගඟ හරහා අන්තර්ජාලය කදම්භ කරයි,ScienceAndTechnology,TechAndInnovation
 කාල සංචාරක යෙදුම  හි පුරාණ රෝමය ප්රතිනිර්මාණය කරයි,ScienceAndTechnology,TechAndInnovation
කැනේඩියානු   නිරවද්යතාවයකින් ලැව්ගිනි පැතිරීම පුරෝකථනය කරයි,ScienceAndTechnology,TechAndInnovation
සවුදි අරාබිය ප්රශස්තකරණය කළ ශුන්යකාබන් කාන්තාර නගරය ගොඩනඟයි,ScienceAndTechnology,TechAndInnovation
 නිකුත් කිරීම් සුඛෝපභෝගී මෝටර් රථ සඳහා ස්වයංසුව කිරීමේ ස්මාර්ට් තීන්ත,ScienceAndTechnology,TechAndInnovation
කෙන්යාවේ  පැළඳිය හැකි චන්ද්රිකාව හරහා ගව සෞඛ්යය නිරීක්ෂණය කරයි,ScienceAndTechnology,TechAndInnovation
ඇන්ටාක්ටිකාවේ පළමු  ජාලය තත්ය කාලීන ග්ලැසියර නිරීක්ෂණය සක්රීය කරයි,ScienceAndTechnology,TechAndInnovation
 ආහාර ට්රක් රථය සිලිකන් නිම්නයේ අභිරුචි ආහාර සපයයි,ScienceAndTechnology,TechAndInnovation
කයිරෝවට පහළින් නැතිවූ නගරය අනාවරණය කර ගැනීම සඳහා ඊජිප්තුව ලිඩාර් ස්කෑන් භාවිතා කරයි,ScienceAndTechnology,TechAndInnovation
එස්තෝනියාවේ කුඩා හිමිකම් සඳහා පරීක්ෂා කරන ලද  විනිසුරු පද්ධතිය,ScienceAndTechnology,TechAndInnovation
ආචාර ධර්ම   මගින් නිරීක්ෂණය කරන ලද බොලිවියාවේ ලිතියම් පතල්,ScienceAndTechnology,TechAndInnovation
ස්වීඩනයේ  රිය පැදවීමේදී  සඳහා ගාස්තු අය කරයි,ScienceAndTechnology,TechAndInnovation
පෘථිවියේ පතල් මෙහෙයුම් සඳහා  විසින්    බලපත්ර ලබා දෙයි,ScienceAndTechnology,TechAndInnovation
එක්සත් අරාබි එමීර් රාජ්යයේ වැසි වැඩි දියුණු කරන ඩ්රෝන යානා වලාකුළු බීජ වැපිරීම  කින් වැඩි කරයි,ScienceAndTechnology,TechAndInnovation
ලෝකයේ පළමු සම්පූර්ණයෙන්ම ස්වයංක්රීය පීසා ගොවිපල ඉතාලියේ විවෘත වේ,ScienceAndTechnology,TechAndInnovation
මෙටා හි නව  අත්වැසුම් වායු පීඩන තාක්ෂණය සමඟ ස්පර්ශය අනුකරණය කරයි,ScienceAndTechnology,TechAndInnovation
ශ්රී ලාංකික විද්යාඥයින් ලංකාවේ පිළිකා නාශක සංයෝගයක් සොයා ගනී කුරුඳු,ScienceAndTechnology,ResearchAndSpace
කොළඹ විශ්ව විද්යාල කණ්ඩායම  භාවිතයෙන් කොළඹ ගංවතුර අවදානම් ආකෘති නිර්මාණය කරයි,ScienceAndTechnology,ResearchAndSpace
දේශීය පර්යේෂකයින් පුරාණ වාරිමාර්ග පද්ධති නවීන දේශගුණික ඔරොත්තු දීමේ හැකියාවට සම්බන්ධ කරයි,ScienceAndTechnology,ResearchAndSpace
ශ්රී ලාංකික සමුද්ර ජීව විද්යාඥයින් මන්නාරමේ නව කොරල් විශේෂ සොයා ගනී,ScienceAndTechnology,ResearchAndSpace
අධ්යයනය ශ්රී ලාංකික සාම්ප්රදායික ආහාර වේල අත්හදා බැලීමේ කණ්ඩායමේ දියවැඩියාව ප්රතිවර්තනය කරයි,ScienceAndTechnology,ResearchAndSpace
පේරාදෙණිය උද්භිද විද්යාඥයින් ඉංජිනේරු නියඟයට ඔරොත්තු දෙන සහල් ප්රභේදය,ScienceAndTechnology,ResearchAndSpace
ජාතික අභ්යවකාශ ඒජන්සිය රාවණ කාලගුණ චන්ද්රිකාව දියත් කරයි,ScienceAndTechnology,ResearchAndSpace
කැලණිය විශ්ව විද්යාලය කිරණ තාක්ෂණය භාවිතයෙන් බෞද්ධ අත්පිටපත් සොයා ගනී,ScienceAndTechnology,ResearchAndSpace
ඉන්දියාව සමඟ ඒකාබද්ධ අධ්යයනයකින් වෙරළබඩ ගෝත්රිකයන්ගේ බෙදාගත් ජානමය උරුමය හෙළි වේ,ScienceAndTechnology,ResearchAndSpace
